cond_ent_code,cond_ent_label,norm_cond_ent_code,norm_cond_ent_code2,num_uniq_ind,norm_cond_ent_label,size,level,run,layer,mode,reference
4.566359884760751,3.650909880624089,0.7610599807934585,0.7610599807934585,64,0.6860126284177764,64,1,2,codebook,trained,phoneme
4.471580335708316,7.650653983119497,0.7452633892847192,0.7452633892847192,64,1.4375718436461553,64,1,2,codebook,trained,word
2.4156836826889094,4.5491603601768675,0.40261394711481824,0.7620633553127523,9,0.8547955325715744,64,1,2,codebook,random,phoneme
2.407517383269631,8.637877609145582,0.4012528972116052,0.7594871746726543,9,1.6230729643723982,64,1,2,codebook,random,word
4.769347777740416,3.9044320793829494,0.7948912962900693,0.7948912962900693,64,0.7336499121688314,64,2,0,codebook,trained,phoneme
3.939348086419247,7.164339840194321,0.6565580144032078,0.6565580144032078,64,1.3461925288086691,64,2,0,codebook,trained,word
1.648454727973581,4.703027823361983,0.2747424546622635,0.7099508083834734,5,0.883707509667419,64,2,0,codebook,random,phoneme
1.6177160085424294,8.770899056879358,0.26961933475707156,0.6967123624992813,5,1.648067937127022,64,2,0,codebook,random,word
4.833208164713757,3.9355568263622422,0.8055346941189595,0.8055346941189595,64,0.7394983089198497,64,2,1,codebook,trained,phoneme
3.944676451563971,7.1391926183729115,0.6574460752606618,0.6574460752606618,64,1.3414673199420615,64,2,1,codebook,trained,word
1.1061683299952267,4.803850312318957,0.1843613883325378,0.5530841649976134,4,0.9026522393141483,64,2,1,codebook,random,phoneme
1.0669014577505873,8.858912008996127,0.17781690962509789,0.5334507288752937,4,1.6646057314277982,64,2,1,codebook,random,word
4.803609201154161,3.917463678923954,0.8006015335256934,0.8006015335256934,64,0.7360985735014645,64,2,2,codebook,trained,phoneme
3.8806101773799537,7.087175721089522,0.646768362896659,0.646768362896659,64,1.3316932500268064,64,2,2,codebook,trained,word
1.948512104711173,4.660164412531156,0.32475201745186216,0.839178486621351,5,0.8756533965590505,64,2,2,codebook,random,phoneme
1.895807521889185,8.701334957314547,0.31596792031486415,0.816479858296883,5,1.634996715884548,64,2,2,codebook,random,word
5.4909471004562675,4.599073847840364,0.9151578500760446,0.9151578500760446,64,0.8641743679811409,64,3,0,codebook,trained,phoneme
3.732352703157364,6.929416960164686,0.6220587838595607,0.6220587838595607,64,1.302050090985182,64,3,0,codebook,trained,word
1.5136546728139226,4.683502613776083,0.25227577880232044,0.7568273364069613,4,0.8800386871584007,64,3,0,codebook,random,phoneme
1.4769765464746258,8.742368897871676,0.24616275774577098,0.7384882732373129,4,1.6427070681902376,64,3,0,codebook,random,word
5.539028287812503,4.624535322915717,0.9231713813020838,0.9231713813020838,64,0.8689586256075852,64,3,1,codebook,trained,phoneme
3.870790827666811,7.046315826142164,0.6451318046111352,0.6451318046111352,64,1.3240156012087754,64,3,1,codebook,trained,word
1.9403511126167563,4.706197277851621,0.3233918521027927,0.8356637386356633,5,0.8843030559493545,64,3,1,codebook,random,phoneme
1.866467223843853,8.729239562238948,0.3110778706406422,0.803843679721872,5,1.6402400420676297,64,3,1,codebook,random,word
5.547195683571934,4.604245923036703,0.9245326139286556,0.9245326139286556,64,0.8651462103480657,64,3,2,codebook,trained,phoneme
3.760001190496314,6.907153105475159,0.6266668650827191,0.6266668650827191,64,1.2978666720639613,64,3,2,codebook,trained,word
1.5805173645823327,4.697555752260805,0.26341956076372214,0.7902586822911664,4,0.8826792975225698,64,3,2,codebook,random,phoneme
1.5271020599886986,8.741962360507301,0.25451700999811644,0.7635510299943493,4,1.6426306790776593,64,3,2,codebook,random,word
5.389256004620161,3.473396287188913,0.7698937149457372,0.7711402425724938,127,0.6526575003006362,128,1,0,codebook,trained,phoneme
5.10825491245252,7.2854734421529965,0.7297507017789314,0.7309322342330269,127,1.368953753650291,128,1,0,codebook,trained,word
3.2128354949702715,4.432172035954762,0.4589764992814674,0.786021945581156,17,0.8328132129805802,128,1,0,codebook,random,phoneme
3.147015179343827,8.46751391378179,0.44957359704911815,0.7699189696807537,17,1.5910613151493553,128,1,0,codebook,random,word
5.380920956188421,3.4721145343159963,0.768702993741203,0.7699475934825275,127,0.652416656596989,128,1,1,codebook,trained,phoneme
5.103908953691873,7.290377371448766,0.7291298505274104,0.7303103777671208,127,1.3698752109132104,128,1,1,codebook,trained,word
3.2747060899182494,4.458509665208871,0.46781515570260707,0.7708950022227679,19,0.8377621015759392,128,1,1,codebook,random,phoneme
3.201559430093059,8.483422129917315,0.457365632870437,0.7536756265169207,19,1.5940504979890873,128,1,1,codebook,random,word
5.406611348293395,3.487338850522848,0.7723730497561992,0.7736235916504803,127,0.6552773333922048,128,1,2,codebook,trained,phoneme
5.142108536291413,7.318353319845554,0.7345869337559162,0.7357762965074301,127,1.3751319426649347,128,1,2,codebook,trained,word
3.2675655653832747,4.440029275714104,0.46679508076903925,0.7692140591011216,19,0.8342896026685374,128,1,2,codebook,random,phoneme
3.2008380863249952,8.464484781540667,0.4572625837607136,0.753505815764317,19,1.5904921356739632,128,1,2,codebook,random,word
5.555002825499024,3.666297128292725,0.7935718322141463,0.7935718322141463,128,0.6889039203319641,128,2,0,codebook,trained,phoneme
4.3790132258301,6.583532084326942,0.6255733179757286,0.6255733179757286,128,1.2370576916759866,128,2,0,codebook,trained,word
2.8692764752091544,4.535911635836749,0.4098966393155935,0.7753879792022471,13,0.8523060730929982,128,2,0,codebook,random,phoneme
2.7443596215284454,8.509808891563678,0.39205137450406363,0.7416306792067048,13,1.5990086186506032,128,2,0,codebook,random,word
5.577303274744561,3.665169110235009,0.7967576106777944,0.7967576106777944,128,0.6886919636806144,128,2,1,codebook,trained,phoneme
4.438097531049779,6.62160452290266,0.6340139330071113,0.6340139330071113,128,1.2442115723554896,128,2,1,codebook,trained,word
2.8027509410431204,4.550539131139594,0.4003929915775886,0.7818076034210442,12,0.8550546061513267,128,2,1,codebook,random,phoneme
2.7086044818465336,8.555412018698659,0.38694349740664763,0.7555461127701244,12,1.6075775294517076,128,2,1,codebook,random,word
5.617894549754744,3.7119665079546373,0.8025563642506777,0.8025563642506777,128,0.6974852801037704,128,2,2,codebook,trained,phoneme
4.445176146989703,6.632882233930087,0.6350251638556719,0.6350251638556719,128,1.2463306748360852,128,2,2,codebook,trained,word
2.843743301259899,4.520792199168387,0.40624904303712844,0.7684879413975286,13,0.8494651033544391,128,2,2,codebook,random,phoneme
2.7289859745156515,8.504954201485566,0.38985513921652165,0.7374761332111502,13,1.5980964135265288,128,2,2,codebook,random,word
6.3965876551808485,4.459764325714655,0.9137982364544069,0.9137982364544069,128,0.8379978545743664,128,3,0,codebook,trained,phoneme
4.258667887371273,6.411132387976462,0.6083811267673248,0.6083811267673248,128,1.2046634741524354,128,3,0,codebook,trained,word
1.905953731735393,4.660389195365008,0.2722791045336276,0.7373235515809872,6,0.8756956336636946,128,3,0,codebook,random,phoneme
1.8233576839760872,8.67575337435578,0.26047966913944104,0.7053710386388214,6,1.6301898897676483,128,3,0,codebook,random,word
6.303907216636547,4.370296539448207,0.900558173805221,0.900558173805221,128,0.8211866942822164,128,3,1,codebook,trained,phoneme
4.157073599279049,6.312975046338263,0.5938676570398641,0.5938676570398641,128,1.1862195305500225,128,3,1,codebook,trained,word
2.3158457913387496,4.633177136156184,0.3308351130483928,0.7719485971129165,8,0.8705824380842643,128,3,1,codebook,random,phoneme
2.202936281875044,8.62151704785809,0.3147051831250063,0.734312093958348,8,1.6199987850532134,128,3,1,codebook,random,word
6.353816587704987,4.424667002948032,0.9076880839578553,0.9076880839578553,128,0.8314030035841136,128,3,2,codebook,trained,phoneme
4.22752007803585,6.387287348416859,0.6039314397194071,0.6039314397194071,128,1.200182947708925,128,3,2,codebook,trained,word
2.0214683167458283,4.5914178971234,0.2887811881065469,0.7200615429360199,7,0.8627358008715404,128,3,2,codebook,random,phoneme
1.94148336390851,8.606183892817976,0.27735476627264427,0.6915703278748709,7,1.6171176572426282,128,3,2,codebook,random,word
6.2165125642334145,3.3156335648109687,0.7770640705291768,0.7776129255896406,255,0.6230135968947441,256,1,0,codebook,trained,phoneme
5.716567420296237,6.908864668651174,0.7145709275370297,0.7150756425077938,255,1.2981882779078393,256,1,0,codebook,trained,word
3.861225380917734,4.350351069450044,0.48265317261471674,0.758968763291992,34,0.8174389040748807,256,1,0,codebook,random,phoneme
3.736645309471462,8.32892071838631,0.46708066368393275,0.7344811011048312,34,1.5650194008422789,256,1,0,codebook,random,word
6.2012202466018165,3.304430651303694,0.7751525308252271,0.7757000357290184,255,0.6209085490046689,256,1,1,codebook,trained,phoneme
5.714780865228984,6.910594831234072,0.714347608153623,0.7148521653896799,255,1.2985133786142096,256,1,1,codebook,trained,word
3.750640398248933,4.372445779195154,0.46883004978111664,0.7501280796497867,32,0.821590540352405,256,1,1,codebook,random,phoneme
3.649100769533774,8.369135537559274,0.45613759619172173,0.7298201539067548,32,1.5725758387452253,256,1,1,codebook,random,word
6.218220405996004,3.31806823280579,0.7772775507495004,0.7778265565950844,255,0.6234710754535319,256,1,2,codebook,trained,phoneme
5.717827040372015,6.910565741388833,0.7147283800465019,0.7152332062289535,255,1.2985079125792085,256,1,2,codebook,trained,word
3.7449893178526126,4.37383624440709,0.46812366473157657,0.7559226730682711,31,0.8218518113029224,256,1,2,codebook,random,phoneme
3.6360736372939937,8.362452336216213,0.4545092046617492,0.7339381424330461,31,1.571320053017966,256,1,2,codebook,random,word
6.329304522058817,3.421981521282251,0.7911630652573521,0.7911630652573521,256,0.6429965719697828,256,2,0,codebook,trained,phoneme
4.982523943305465,6.168839112380283,0.6228154929131832,0.6228154929131832,256,1.1591361255531667,256,2,0,codebook,trained,word
3.6978186402176454,4.4480404418244035,0.4622273300272057,0.7866963224623678,26,0.8357949153987104,256,2,0,codebook,random,phoneme
3.5071853296627746,8.361147593938446,0.43839816620784683,0.7461398379660064,26,1.5710748895631983,256,2,0,codebook,random,word
6.317929003314334,3.4320061406483666,0.7897411254142918,0.7897411254142918,256,0.6448802162406901,256,2,1,codebook,trained,phoneme
4.94152848870992,6.148626856419151,0.61769106108874,0.61769106108874,256,1.1553382057765824,256,2,1,codebook,trained,word
3.6596981776465447,4.421387640713244,0.4574622722058181,0.7981958799163398,24,0.8307868054363147,256,2,1,codebook,random,phoneme
3.476279116286647,8.3376198210444,0.43453488953583086,0.7581913954017885,24,1.5666539781050657,256,2,1,codebook,random,word
6.274343365783068,3.377873198812035,0.7842929207228835,0.7842929207228835,256,0.6347085376927715,256,2,2,codebook,trained,phoneme
4.963997403113744,6.161080608764173,0.620499675389218,0.620499675389218,256,1.1576782885666874,256,2,2,codebook,trained,word
3.686039704747368,4.438106265954779,0.460754963093421,0.7841904004260065,26,0.8339282656258269,256,2,2,codebook,random,phoneme
3.4832774748476445,8.335237770143225,0.43540968435595556,0.7410535362051606,26,1.5662063863941849,256,2,2,codebook,random,word
7.000597242833504,4.112271755661701,0.875074655354188,0.875074655354188,256,0.772703366588559,256,3,0,codebook,trained,phoneme
4.539397754124602,5.741282264559667,0.5674247192655753,0.5674247192655753,256,1.0787974136807985,256,3,0,codebook,trained,word
2.81351273965798,4.5729141924958885,0.3516890924572475,0.7848095312271773,12,0.8592589210081526,256,3,0,codebook,random,phoneme
2.6523098553382436,8.50965181222395,0.33153873191728045,0.7398431238275718,12,1.5989791031560443,256,3,0,codebook,random,word
7.128285302121308,4.225426870184105,0.8910356627651635,0.8910356627651635,256,0.7939654190824867,256,3,1,codebook,trained,phoneme
4.603169453858474,5.789779334587219,0.5753961817323092,0.5753961817323092,256,1.087910101632021,256,3,1,codebook,trained,word
2.974376919376071,4.557318660484305,0.3717971149220089,0.7812187148994852,14,0.8563284920858668,256,3,1,codebook,random,phoneme
2.8102411333983626,8.493229024465691,0.3512801416747953,0.7381085270294757,14,1.595893231369457,256,3,1,codebook,random,word
7.207951085303875,4.2973310963228215,0.9009938856629843,0.9009938856629843,256,0.8074763543782478,256,3,2,codebook,trained,phoneme
4.683906605554316,5.862079289336436,0.5854883256942895,0.5854883256942895,256,1.1014953950557849,256,3,2,codebook,trained,word
2.7086681293718344,4.541362283594277,0.3385835161714793,0.7829806823696676,11,0.8533302597524843,256,3,2,codebook,random,phoneme
2.5665141317071756,8.497181192539307,0.32081426646339695,0.7418889617243395,11,1.5966358509620464,256,3,2,codebook,random,word
7.016744101208312,3.156670539516768,0.7796382334675902,0.7798826416739524,511,0.5931441543806837,512,1,0,codebook,trained,phoneme
6.287905094135755,6.519981621360068,0.6986561215706394,0.6988751427553466,511,1.2251164437234023,512,1,0,codebook,trained,word
4.530123841835751,4.31366018502682,0.5033470935373057,0.7946972629881648,52,0.8105446199415661,512,1,0,codebook,random,phoneme
4.322479839371552,8.206122189318986,0.48027553770795023,0.7582713006534711,52,1.5419453331589341,512,1,0,codebook,random,word
7.002456514137154,3.143026457796457,0.7780507237930171,0.7782946343321594,511,0.5905804065289572,512,1,1,codebook,trained,phoneme
6.265796337978336,6.496863217670563,0.6961995931087039,0.6964178441981419,511,1.2207724534857827,512,1,1,codebook,trained,word
4.302056832767895,4.30508557859782,0.47800631475198835,0.8029892811230993,41,0.8089334357473946,512,1,1,codebook,random,phoneme
4.153443883027849,8.2560952433603,0.4614937647808721,0.7752503157127879,41,1.5513353611995837,512,1,1,codebook,random,word
6.982484654246032,3.1449526626769027,0.7758316282495591,0.7760748431261002,511,0.5909423439407565,512,1,2,codebook,trained,phoneme
6.25346782802833,6.507513452094356,0.6948297586698144,0.6950475803308793,511,1.2227736519675931,512,1,2,codebook,trained,word
4.288315605663527,4.338724161156443,0.47647951174039194,0.8057823272327186,40,0.8152541867907876,512,1,2,codebook,random,phoneme
4.129942311291643,8.279862235828412,0.45888247903240476,0.7760236962350489,40,1.5558012224521898,512,1,2,codebook,random,word
7.043988909229045,3.15459622481435,0.7826654343587828,0.7829107915600869,511,0.5927543868630785,512,2,0,codebook,trained,phoneme
5.426129772427072,5.628578843004031,0.6029033080474524,0.6030923117543054,511,1.057620235119535,512,2,0,codebook,trained,word
4.005836410616784,4.412785986135115,0.44509293451297594,0.7748345303847213,36,0.8291705388455668,512,2,0,codebook,random,phoneme
3.773842915927751,8.27902170119675,0.4193158795475279,0.7299608630444193,36,1.5556432844611694,512,2,0,codebook,random,word
7.037700196498694,3.1441059482792832,0.7819666884998548,0.7827040090627442,509,0.5907832447604363,512,2,1,codebook,trained,phoneme
5.473426932550894,5.672881048435111,0.6081585480612105,0.6087319840011003,509,1.0659447003586726,512,2,1,codebook,trained,word
4.375980086118979,4.369043661342556,0.4862200095687754,0.8064442639528414,43,0.8209512762000265,512,2,1,codebook,random,phoneme
4.092724446759613,8.186463160773608,0.4547471607510681,0.7542434126925132,43,1.538251365823249,512,2,1,codebook,random,word
7.057234012123206,3.1774176472762887,0.784137112458134,0.7846293857213418,510,0.5970425737861342,512,2,2,codebook,trained,phoneme
5.448616298117905,5.662343259412902,0.6054018109019894,0.6057818759700365,510,1.063964630573,512,2,2,codebook,trained,word
4.123031693081784,4.393558713083393,0.4581146325646427,0.7914518863504598,37,0.8255576991549679,512,2,2,codebook,random,phoneme
3.886172460620072,8.254040170673425,0.4317969400688969,0.7459846912653733,37,1.5509492092918102,512,2,2,codebook,random,word
7.8884390132017845,4.010983863798035,0.8764932236890872,0.8764932236890872,512,0.7536711868864374,512,3,0,codebook,trained,phoneme
5.082239887868819,5.294414354721963,0.5646933208743132,0.5646933208743132,512,0.9948301180183491,512,3,0,codebook,trained,word
3.9574110985981985,4.477297941275767,0.4397123442886887,0.8065007811953117,30,0.8412924529320474,512,3,0,codebook,random,phoneme
3.6936437710204157,8.312154577367473,0.41040486344671284,0.7527463062506604,30,1.5618690123515089,512,3,0,codebook,random,word
7.825759651700732,3.9441542349782237,0.8695288501889702,0.8695288501889702,512,0.7411137776865625,512,3,1,codebook,trained,phoneme
5.072983848917702,5.280900880702058,0.5636648721019669,0.5636648721019669,512,0.9922909115918499,512,3,1,codebook,trained,word
3.8659615828568192,4.481005498051156,0.429551286984091,0.804176443290803,28,0.8419891096153557,512,3,1,codebook,random,phoneme
3.587584763237038,8.300009631487258,0.3986205292485598,0.746270001155128,28,1.5595869548596233,512,3,1,codebook,random,word
7.78880248861313,3.922761389258564,0.8654224987347923,0.8654224987347923,512,0.7370940229401179,512,3,2,codebook,trained,phoneme
4.999964010075215,5.22406471407727,0.5555515566750239,0.5555515566750239,512,0.9816112921735812,512,3,2,codebook,trained,word
3.9229506514328514,4.469496216366195,0.43588340571476125,0.7994779127424898,30,0.8398264945856602,512,3,2,codebook,random,phoneme
3.6488027198646202,8.294380222260084,0.40542252442940224,0.7436079221187774,30,1.5585291785938031,512,3,2,codebook,random,word
7.6278450893064145,3.0138335213487233,0.7627845089306414,0.779965642397983,879,0.5663048180309002,1024,1,0,codebook,trained,phoneme
6.649801415471518,6.126839321385044,0.6649801415471518,0.6799583069808867,879,1.1512442881877603,1024,1,0,codebook,trained,word
4.906450321762129,4.241125627503635,0.4906450321762129,0.8272917923184123,61,0.7969152442284919,1024,1,0,codebook,random,phoneme
4.673114275003316,8.10402477109065,0.4673114275003316,0.7879482784384505,61,1.522761041975741,1024,1,0,codebook,random,word
7.642927858291827,3.0162041661208048,0.7642927858291827,0.7794337643264165,895,0.5667502665093114,1024,1,1,codebook,trained,phoneme
6.679714620413884,6.142821761888908,0.6679714620413885,0.6812042724656843,895,1.154247417921741,1024,1,1,codebook,trained,word
4.6273689088333745,4.240624147987868,0.46273689088333747,0.8198949004436056,50,0.796821015312425,1024,1,1,codebook,random,phoneme
4.422341209309814,8.131896024993386,0.4422341209309814,0.7835673094084158,50,1.5279981014409958,1024,1,1,codebook,random,word
7.637359734577376,3.0303619173549903,0.7637359734577376,0.7819932553369213,871,0.5694105337999925,1024,1,2,codebook,trained,phoneme
6.680930279466418,6.164885891712944,0.6680930279466418,0.6840639434942177,871,1.158393308176296,1024,1,2,codebook,trained,word
4.698428573265037,4.2623050564421305,0.4698428573265037,0.8324855232451583,50,0.800894897572332,1024,1,2,codebook,random,phoneme
4.48147685468048,8.141009589222795,0.448147685468048,0.794045188961372,50,1.5297105567893055,1024,1,2,codebook,random,word
7.910071389507188,3.062323896795637,0.7910071389507187,0.7921286396689078,1014,0.575416248058205,1024,2,0,codebook,trained,phoneme
5.9001719412255,5.146038441331793,0.5900171941225499,0.5908537285536173,1014,0.9669500131494557,1024,2,0,codebook,trained,word
4.6503243307986555,4.297325016221114,0.4650324330798655,0.8118695725067084,53,0.8074752119160427,1024,2,0,codebook,random,phoneme
4.34798615641287,8.0920234846173,0.43479861564128697,0.7590863369879741,53,1.5205059783485417,1024,2,0,codebook,random,word
7.8736486820088825,3.0042825808483244,0.7873648682008882,0.7880329746865703,1018,0.5645101788831871,1024,2,1,codebook,trained,phoneme
5.90523903207382,5.127672438570652,0.590523903207382,0.5910249832855224,1018,0.9634990077180249,1024,2,1,codebook,trained,word
4.6366265170403125,4.347473121250396,0.46366265170403126,0.8257998446526978,49,0.8168981323567487,1024,2,1,codebook,random,phoneme
4.337297767769832,8.149236940948484,0.4337297767769832,0.7724883187535977,49,1.531256491191086,1024,2,1,codebook,random,word
7.874624137995558,3.0222774336490428,0.7874624137995558,0.7881306030560722,1018,0.5678914445598139,1024,2,2,codebook,trained,phoneme
5.928623952315361,5.168464725838314,0.592862395231536,0.5932813505772229,1019,0.9711639529296766,1024,2,2,codebook,trained,word
4.693878611330562,4.3691689922425825,0.4693878611330562,0.8274905932387588,51,0.8209748261048339,1024,2,2,codebook,random,phoneme
4.376906750275021,8.152102473042586,0.4376906750275021,0.771611169192364,51,1.5317949299003302,1024,2,2,codebook,random,word
8.438016336432806,3.948460293884501,0.8438016336432806,0.8717427227175074,820,0.7419228940123569,1024,3,0,codebook,trained,phoneme
5.318996994890117,4.920027218657477,0.5318996994890117,0.5495126742563251,820,0.9244820920042153,1024,3,0,codebook,trained,word
4.21089615983032,4.408456012606731,0.42108961598303196,0.7859739217091363,41,0.8283569289186412,1024,3,0,codebook,random,phoneme
3.884483415638484,8.181166635280157,0.3884483415638484,0.7250481959466097,41,1.5372561390184114,1024,3,0,codebook,random,word
8.156700430209261,3.799395009615409,0.815670043020926,0.8543825915831127,748,0.7139132550974127,1024,3,1,codebook,trained,phoneme
5.21048155426239,4.943164794423534,0.5210481554262391,0.5457776427879056,748,0.9288296847100027,1024,3,1,codebook,trained,word
4.455998261352635,4.412960885339816,0.4455998261352635,0.8162018636044159,44,0.8292034027252702,1024,3,1,codebook,random,phoneme
4.116113035482479,8.17291943382235,0.4116113035482479,0.7539453413851682,44,1.535706474815746,1024,3,1,codebook,random,word
8.253372505476456,3.859988175585485,0.8253372505476456,0.8604023425292303,772,0.7252988215480917,1024,3,2,codebook,trained,phoneme
5.2313820668693225,4.928926468806395,0.5231382066869322,0.5453641383583631,772,0.9261542773457399,1024,3,2,codebook,trained,word
4.540368465211892,4.418823299248196,0.4540368465211892,0.804479829489263,50,0.8303049609958548,1024,3,2,codebook,random,phoneme
4.153524514392355,8.131555359683908,0.41535245143923555,0.7359373404867257,50,1.5279340898077298,1024,3,2,codebook,random,word
